"TIME","GEO","UNIT","ICCS","Value","Flag and Footnotes"
"2000","Autriche","Nombre","Vol qualifié","3034",""
"2000","Autriche","Nombre","Cambriolage de locaux résidentiels privés","13262",""
"2000","Pologne","Nombre","Total","1266910",""
"2000","Pologne","Nombre","Homicide intentionnel","855",""
"2000","Pologne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","79763",""
"2000","Pologne","Nombre","Vol qualifié","43255",""
"2000","Pologne","Nombre","Cambriolage de locaux résidentiels privés","77397",""
"2000","Portugal","Nombre","Total","363294",""
"2000","Portugal","Nombre","Homicide intentionnel","116",""
"2000","Portugal","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19730",""
"2000","Portugal","Nombre","Vol qualifié","17156",""
"2000","Portugal","Nombre","Cambriolage de locaux résidentiels privés","21153",""
"2000","Roumanie","Nombre","Total","353745",""
"2000","Roumanie","Nombre","Homicide intentionnel","581",""
"2000","Roumanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","7703",""
"2000","Roumanie","Nombre","Vol qualifié","3280",""
"2000","Roumanie","Nombre","Cambriolage de locaux résidentiels privés","19024",""
"2000","Slovénie","Nombre","Total","67618",""
"2000","Slovénie","Nombre","Homicide intentionnel","36",""
"2000","Slovénie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","1594",""
"2000","Slovénie","Nombre","Vol qualifié","474",""
"2000","Slovénie","Nombre","Cambriolage de locaux résidentiels privés","3274",""
"2000","Slovaquie","Nombre","Total","88817",""
"2000","Slovaquie","Nombre","Homicide intentionnel","143",""
"2000","Slovaquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","13549",""
"2000","Slovaquie","Nombre","Vol qualifié","1264",""
"2000","Slovaquie","Nombre","Cambriolage de locaux résidentiels privés","3248",""
"2000","Finlande","Nombre","Total","453056",""
"2000","Finlande","Nombre","Homicide intentionnel","148",""
"2000","Finlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","34291",""
"2000","Finlande","Nombre","Vol qualifié","2600",""
"2000","Finlande","Nombre","Cambriolage de locaux résidentiels privés","9264",""
"2000","Suède","Nombre","Total","1214968",""
"2000","Suède","Nombre","Homicide intentionnel","89",""
"2000","Suède","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","75874",""
"2000","Suède","Nombre","Vol qualifié","8999",""
"2000","Suède","Nombre","Cambriolage de locaux résidentiels privés","17581",""
"2000","England et Wales","Nombre","Total","5167312",""
"2000","England et Wales","Nombre","Homicide intentionnel","850",""
"2000","England et Wales","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","741954",""
"2000","England et Wales","Nombre","Vol qualifié","95154",""
"2000","England et Wales","Nombre","Cambriolage de locaux résidentiels privés","402984",""
"2000","Scotland","Nombre","Total","423172",""
"2000","Scotland","Nombre","Homicide intentionnel","104",""
"2000","Scotland","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","24981",""
"2000","Scotland","Nombre","Vol qualifié","4420",""
"2000","Scotland","Nombre","Cambriolage de locaux résidentiels privés","32684",""
"2000","Northern Ireland (UK)","Nombre","Total","119912",""
"2000","Northern Ireland (UK)","Nombre","Homicide intentionnel","48",""
"2000","Northern Ireland (UK)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","24330",""
"2000","Northern Ireland (UK)","Nombre","Vol qualifié","1767",""
"2000","Northern Ireland (UK)","Nombre","Cambriolage de locaux résidentiels privés","8372",""
"2000","Islande","Nombre","Total","18584",""
"2000","Islande","Nombre","Homicide intentionnel","5",""
"2000","Islande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2000","Islande","Nombre","Vol qualifié","34",""
"2000","Islande","Nombre","Cambriolage de locaux résidentiels privés","2407",""
"2000","Liechtenstein","Nombre","Total","898",""
"2000","Liechtenstein","Nombre","Homicide intentionnel","0",""
"2000","Liechtenstein","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","83",""
"2000","Liechtenstein","Nombre","Vol qualifié","2",""
"2000","Liechtenstein","Nombre","Cambriolage de locaux résidentiels privés","95",""
"2000","Norvège","Nombre","Total","306526",""
"2000","Norvège","Nombre","Homicide intentionnel","48",""
"2000","Norvège","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19374",""
"2000","Norvège","Nombre","Vol qualifié","1635",""
"2000","Norvège","Nombre","Cambriolage de locaux résidentiels privés","10402",""
"2000","Suisse","Nombre","Total","317335",""
"2000","Suisse","Nombre","Homicide intentionnel","69",""
"2000","Suisse","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","8152",""
"2000","Suisse","Nombre","Vol qualifié","3752",""
"2000","Suisse","Nombre","Cambriolage de locaux résidentiels privés","60384",""
"2000","Monténégro","Nombre","Total",":",""
"2000","Monténégro","Nombre","Homicide intentionnel",":",""
"2000","Monténégro","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2000","Monténégro","Nombre","Vol qualifié",":",""
"2000","Monténégro","Nombre","Cambriolage de locaux résidentiels privés",":",""
"2000","Ancienne République yougoslave de Macédoine","Nombre","Total","19814",""
"2000","Ancienne République yougoslave de Macédoine","Nombre","Homicide intentionnel","51",""
"2000","Ancienne République yougoslave de Macédoine","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","538",""
"2000","Ancienne République yougoslave de Macédoine","Nombre","Vol qualifié","296",""
"2000","Ancienne République yougoslave de Macédoine","Nombre","Cambriolage de locaux résidentiels privés","981",""
"2000","Serbie","Nombre","Total","106020",""
"2000","Serbie","Nombre","Homicide intentionnel","228",""
"2000","Serbie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","36104",""
"2000","Serbie","Nombre","Vol qualifié","32511",""
"2000","Serbie","Nombre","Cambriolage de locaux résidentiels privés","9685",""
"2000","Turquie","Nombre","Total","337079",""
"2000","Turquie","Nombre","Homicide intentionnel","6663",""
"2000","Turquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","77017",""
"2000","Turquie","Nombre","Vol qualifié","1858",""
"2000","Turquie","Nombre","Cambriolage de locaux résidentiels privés","20493",""
"2001","Belgique","Nombre","Total","971437",""
"2001","Belgique","Nombre","Homicide intentionnel","282",""
"2001","Belgique","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","103017",""
"2001","Belgique","Nombre","Vol qualifié","28755",""
"2001","Belgique","Nombre","Cambriolage de locaux résidentiels privés","77330",""
"2001","Bulgarie","Nombre","Total","147022",""
"2001","Bulgarie","Nombre","Homicide intentionnel","308",""
"2001","Bulgarie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10950",""
"2001","Bulgarie","Nombre","Vol qualifié","4069",""
"2001","Bulgarie","Nombre","Cambriolage de locaux résidentiels privés","36269",""
"2001","Tchéquie","Nombre","Total","358577",""
"2001","Tchéquie","Nombre","Homicide intentionnel","157",""
"2001","Tchéquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","22017",""
"2001","Tchéquie","Nombre","Vol qualifié","4321",""
"2001","Tchéquie","Nombre","Cambriolage de locaux résidentiels privés","10590",""
"2001","Danemark","Nombre","Total","473290",""
"2001","Danemark","Nombre","Homicide intentionnel","62",""
"2001","Danemark","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","18026",""
"2001","Danemark","Nombre","Vol qualifié","5872",""
"2001","Danemark","Nombre","Cambriolage de locaux résidentiels privés","32274",""
"2001","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Total","6363865",""
"2001","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Homicide intentionnel","925",""
"2001","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","188413",""
"2001","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Vol qualifié","57108",""
"2001","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Cambriolage de locaux résidentiels privés","133722",""
"2001","Estonie","Nombre","Total","58497",""
"2001","Estonie","Nombre","Homicide intentionnel","137",""
"2001","Estonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","643",""
"2001","Estonie","Nombre","Vol qualifié","4475",""
"2001","Estonie","Nombre","Cambriolage de locaux résidentiels privés","7652",""
"2001","Irlande","Nombre","Total","86633",""
"2001","Irlande","Nombre","Homicide intentionnel","58",""
"2001","Irlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","8548",""
"2001","Irlande","Nombre","Vol qualifié","1744",""
"2001","Irlande","Nombre","Cambriolage de locaux résidentiels privés","14877",""
"2001","Grèce","Nombre","Total","439629",""
"2001","Grèce","Nombre","Homicide intentionnel","132",""
"2001","Grèce","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","9501",""
"2001","Grèce","Nombre","Vol qualifié","1735",""
"2001","Grèce","Nombre","Cambriolage de locaux résidentiels privés","31903",""
"2001","Espagne","Nombre","Total","2052492",""
"2001","Espagne","Nombre","Homicide intentionnel","577",""
"2001","Espagne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","121094",""
"2001","Espagne","Nombre","Vol qualifié","106491",""
"2001","Espagne","Nombre","Cambriolage de locaux résidentiels privés","99066",""
"2001","France","Nombre","Total","4061792",""
"2001","France","Nombre","Homicide intentionnel","1046",""
"2001","France","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","279324",""
"2001","France","Nombre","Vol qualifié","134281",""
"2001","France","Nombre","Cambriolage de locaux résidentiels privés","210850",""
"2001","France (métropolitaine)","Nombre","Total","4061792",""
"2001","France (métropolitaine)","Nombre","Homicide intentionnel","1046",""
"2001","France (métropolitaine)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","279324",""
"2001","France (métropolitaine)","Nombre","Vol qualifié","134281",""
"2001","France (métropolitaine)","Nombre","Cambriolage de locaux résidentiels privés","210850",""
"2001","Croatie","Nombre","Total","78351",""
"2001","Croatie","Nombre","Homicide intentionnel","86",""
"2001","Croatie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","7584",""
"2001","Croatie","Nombre","Vol qualifié","801",""
"2001","Croatie","Nombre","Cambriolage de locaux résidentiels privés","4037",""
"2001","Italie","Nombre","Total","2163826",""
"2001","Italie","Nombre","Homicide intentionnel","765",""
"2001","Italie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","107032",""
"2001","Italie","Nombre","Vol qualifié","66671",""
"2001","Italie","Nombre","Cambriolage de locaux résidentiels privés","183496",""
"2001","Chypre","Nombre","Total","4506",""
"2001","Chypre","Nombre","Homicide intentionnel","7",""
"2001","Chypre","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","200",""
"2001","Chypre","Nombre","Vol qualifié","39",""
"2001","Chypre","Nombre","Cambriolage de locaux résidentiels privés","792",""
"2001","Lettonie","Nombre","Total","51082",""
"2001","Lettonie","Nombre","Homicide intentionnel","214",""
"2001","Lettonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","3761",""
"2001","Lettonie","Nombre","Vol qualifié","3059",""
"2001","Lettonie","Nombre","Cambriolage de locaux résidentiels privés","5439",""
"2001","Lituanie","Nombre","Total","79265",""
"2001","Lituanie","Nombre","Homicide intentionnel","377",""
"2001","Lituanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","5144",""
"2001","Lituanie","Nombre","Vol qualifié","4185",""
"2001","Lituanie","Nombre","Cambriolage de locaux résidentiels privés","8647",""
"2001","Luxembourg","Nombre","Total","22646",""
"2001","Luxembourg","Nombre","Homicide intentionnel","6",""
"2001","Luxembourg","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","1689",""
"2001","Luxembourg","Nombre","Vol qualifié","257",""
"2001","Luxembourg","Nombre","Cambriolage de locaux résidentiels privés","1947",""
"2001","Hongrie","Nombre","Total","465694",""
"2001","Hongrie","Nombre","Homicide intentionnel","254",""
"2001","Hongrie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","30820",""
"2001","Hongrie","Nombre","Vol qualifié","3319",""
"2001","Hongrie","Nombre","Cambriolage de locaux résidentiels privés","26194",""
"2001","Malte","Nombre","Total","15929",""
"2001","Malte","Nombre","Homicide intentionnel","5",""
"2001","Malte","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2001","Malte","Nombre","Vol qualifié","160",""
"2001","Malte","Nombre","Cambriolage de locaux résidentiels privés","618",""
"2001","Pays-Bas","Nombre","Total","1379454",""
"2001","Pays-Bas","Nombre","Homicide intentionnel","202",""
"2001","Pays-Bas","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","101320",""
"2001","Pays-Bas","Nombre","Vol qualifié","21174",""
"2001","Pays-Bas","Nombre","Cambriolage de locaux résidentiels privés","90284",""
"2001","Autriche","Nombre","Total","522710",""
"2001","Autriche","Nombre","Homicide intentionnel","70",""
"2001","Autriche","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","34383",""
"2001","Autriche","Nombre","Vol qualifié","2824",""
"2001","Autriche","Nombre","Cambriolage de locaux résidentiels privés","13008",""
"2001","Pologne","Nombre","Total","1390089",""
"2001","Pologne","Nombre","Homicide intentionnel","776",""
"2001","Pologne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","76235",""
"2001","Pologne","Nombre","Vol qualifié","41208",""
"2001","Pologne","Nombre","Cambriolage de locaux résidentiels privés","72167",""
"2001","Portugal","Nombre","Total","372170",""
"2001","Portugal","Nombre","Homicide intentionnel","105",""
"2001","Portugal","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","21554",""
"2001","Portugal","Nombre","Vol qualifié","18585",""
"2001","Portugal","Nombre","Cambriolage de locaux résidentiels privés","20806",""
"2001","Roumanie","Nombre","Total","340414",""
"2001","Roumanie","Nombre","Homicide intentionnel","597",""
"2001","Roumanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","7943",""
"2001","Roumanie","Nombre","Vol qualifié","3467",""
"2001","Roumanie","Nombre","Cambriolage de locaux résidentiels privés","17551",""
"2001","Slovénie","Nombre","Total","74794",""
"2001","Slovénie","Nombre","Homicide intentionnel","15",""
"2001","Slovénie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2807",""
"2001","Slovénie","Nombre","Vol qualifié","503",""
"2001","Slovénie","Nombre","Cambriolage de locaux résidentiels privés","2522",""
"2001","Slovaquie","Nombre","Total","93053",""
"2001","Slovaquie","Nombre","Homicide intentionnel","129",""
"2001","Slovaquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","14450",""
"2001","Slovaquie","Nombre","Vol qualifié","1366",""
"2001","Slovaquie","Nombre","Cambriolage de locaux résidentiels privés","3144",""
"2001","Finlande","Nombre","Total","430343",""
"2001","Finlande","Nombre","Homicide intentionnel","156",""
"2001","Finlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","33355",""
"2001","Finlande","Nombre","Vol qualifié","2157",""
"2001","Finlande","Nombre","Cambriolage de locaux résidentiels privés","7957",""
"2001","Suède","Nombre","Total","1189393",""
"2001","Suède","Nombre","Homicide intentionnel","84",""
"2001","Suède","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","78407",""
"2001","Suède","Nombre","Vol qualifié","8538",""
"2001","Suède","Nombre","Cambriolage de locaux résidentiels privés","15169",""
"2001","England et Wales","Nombre","Total","5521825",""
"2001","England et Wales","Nombre","Homicide intentionnel","891",""
"2001","England et Wales","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","821270",""
"2001","England et Wales","Nombre","Vol qualifié","121359",""
"2001","England et Wales","Nombre","Cambriolage de locaux résidentiels privés","430347",""
"2001","Scotland","Nombre","Total","421093",""
"2001","Scotland","Nombre","Homicide intentionnel","111",""
"2001","Scotland","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","27085",""
"2001","Scotland","Nombre","Vol qualifié","4228",""
"2001","Scotland","Nombre","Cambriolage de locaux résidentiels privés","30181",""
"2001","Northern Ireland (UK)","Nombre","Total","139786",""
"2001","Northern Ireland (UK)","Nombre","Homicide intentionnel","52",""
"2001","Northern Ireland (UK)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","29745",""
"2001","Northern Ireland (UK)","Nombre","Vol qualifié","2222",""
"2001","Northern Ireland (UK)","Nombre","Cambriolage de locaux résidentiels privés","9071",""
"2001","Islande","Nombre","Total","18547",""
"2001","Islande","Nombre","Homicide intentionnel","1",""
"2001","Islande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2001","Islande","Nombre","Vol qualifié","39",""
"2001","Islande","Nombre","Cambriolage de locaux résidentiels privés","2857",""
"2001","Liechtenstein","Nombre","Total","1086",""
"2001","Liechtenstein","Nombre","Homicide intentionnel","0",""
"2001","Liechtenstein","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","85",""
"2001","Liechtenstein","Nombre","Vol qualifié","1",""
"2001","Liechtenstein","Nombre","Cambriolage de locaux résidentiels privés","72",""
"2001","Norvège","Nombre","Total","299714",""
"2001","Norvège","Nombre","Homicide intentionnel","37",""
"2001","Norvège","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19217",""
"2001","Norvège","Nombre","Vol qualifié","1392",""
"2001","Norvège","Nombre","Cambriolage de locaux résidentiels privés","9641",""
"2001","Suisse","Nombre","Total","321713",""
"2001","Suisse","Nombre","Homicide intentionnel","86",""
"2001","Suisse","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","8653",""
"2001","Suisse","Nombre","Vol qualifié","3822",""
"2001","Suisse","Nombre","Cambriolage de locaux résidentiels privés","57375",""
"2001","Monténégro","Nombre","Total","8463",""
"2001","Monténégro","Nombre","Homicide intentionnel",":",""
"2001","Monténégro","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2001","Monténégro","Nombre","Vol qualifié",":",""
"2001","Monténégro","Nombre","Cambriolage de locaux résidentiels privés",":",""
"2001","Ancienne République yougoslave de Macédoine","Nombre","Total","17139",""
"2001","Ancienne République yougoslave de Macédoine","Nombre","Homicide intentionnel","55",""
"2001","Ancienne République yougoslave de Macédoine","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","493",""
"2001","Ancienne République yougoslave de Macédoine","Nombre","Vol qualifié","266",""
"2001","Ancienne République yougoslave de Macédoine","Nombre","Cambriolage de locaux résidentiels privés","1036",""
"2001","Serbie","Nombre","Total","121672",""
"2001","Serbie","Nombre","Homicide intentionnel","243",""
"2001","Serbie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","43569",""
"2001","Serbie","Nombre","Vol qualifié","39627",""
"2001","Serbie","Nombre","Cambriolage de locaux résidentiels privés","11906",""
"2001","Turquie","Nombre","Total","400337",""
"2001","Turquie","Nombre","Homicide intentionnel","5527",""
"2001","Turquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","87325",""
"2001","Turquie","Nombre","Vol qualifié","3109",""
"2001","Turquie","Nombre","Cambriolage de locaux résidentiels privés","28877",""
"2002","Belgique","Nombre","Total","1012781",""
"2002","Belgique","Nombre","Homicide intentionnel","320",""
"2002","Belgique","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","107974",""
"2002","Belgique","Nombre","Vol qualifié","30288",""
"2002","Belgique","Nombre","Cambriolage de locaux résidentiels privés","79203",""
"2002","Bulgarie","Nombre","Total","146929",""
"2002","Bulgarie","Nombre","Homicide intentionnel","255",""
"2002","Bulgarie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","12176",""
"2002","Bulgarie","Nombre","Vol qualifié","4665",""
"2002","Bulgarie","Nombre","Cambriolage de locaux résidentiels privés","31639",""
"2002","Tchéquie","Nombre","Total","372341",""
"2002","Tchéquie","Nombre","Homicide intentionnel","147",""
"2002","Tchéquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","23956",""
"2002","Tchéquie","Nombre","Vol qualifié","5434",""
"2002","Tchéquie","Nombre","Cambriolage de locaux résidentiels privés","11933",""
"2002","Danemark","Nombre","Total","491511",""
"2002","Danemark","Nombre","Homicide intentionnel","58",""
"2002","Danemark","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","18783",""
"2002","Danemark","Nombre","Vol qualifié","6033",""
"2002","Danemark","Nombre","Cambriolage de locaux résidentiels privés","35557",""
"2002","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Total","6507394",""
"2002","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Homicide intentionnel","955",""
"2002","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","197492",""
"2002","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Vol qualifié","58867",""
"2002","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Cambriolage de locaux résidentiels privés","130055",""
"2002","Estonie","Nombre","Total","53293",""
"2002","Estonie","Nombre","Homicide intentionnel","142",""
"2002","Estonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2002","Estonie","Nombre","Vol qualifié",":",""
"2002","Estonie","Nombre","Cambriolage de locaux résidentiels privés","7356",""
"2002","Irlande","Nombre","Total","106415",""
"2002","Irlande","Nombre","Homicide intentionnel","59",""
"2002","Irlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","11976",""
"2002","Irlande","Nombre","Vol qualifié","1688",""
"2002","Irlande","Nombre","Cambriolage de locaux résidentiels privés","15474",""
"2002","Grèce","Nombre","Total","441138",""
"2002","Grèce","Nombre","Homicide intentionnel","94",""
"2002","Grèce","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","7507",""
"2002","Grèce","Nombre","Vol qualifié","1992",""
"2002","Grèce","Nombre","Cambriolage de locaux résidentiels privés","31805",""
"2002","Espagne","Nombre","Total","2183457",""
"2002","Espagne","Nombre","Homicide intentionnel","564",""
"2002","Espagne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","120581",""
"2002","Espagne","Nombre","Vol qualifié","104380",""
"2002","Espagne","Nombre","Cambriolage de locaux résidentiels privés","93751",""
"2002","France","Nombre","Total","4113882",""
"2002","France","Nombre","Homicide intentionnel","1119",""
"2002","France","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","288927",""
"2002","France","Nombre","Vol qualifié","133137",""
"2002","France","Nombre","Cambriolage de locaux résidentiels privés","224223",""
"2002","France (métropolitaine)","Nombre","Total","4113882",""
"2002","France (métropolitaine)","Nombre","Homicide intentionnel","1119",""
