"TIME","GEO","UNIT","ICCS","Value","Flag and Footnotes"
"2000","Pologne","Nombre","Total","1.266.910",""
"2000","Pologne","Nombre","Homicide intentionnel","855",""
"2000","Pologne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","79.763",""
"2000","Pologne","Nombre","Vol qualifié","43.255",""
"2000","Pologne","Nombre","Cambriolage de locaux résidentiels privés","77.397",""
"2000","Portugal","Nombre","Total","363.294",""
"2000","Portugal","Nombre","Homicide intentionnel","116",""
"2000","Portugal","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19.730",""
"2000","Portugal","Nombre","Vol qualifié","17.156",""
"2000","Portugal","Nombre","Cambriolage de locaux résidentiels privés","21.153",""
"2000","Roumanie","Nombre","Total","353.745",""
"2000","Roumanie","Nombre","Homicide intentionnel","581",""
"2000","Roumanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","7.703",""
"2000","Roumanie","Nombre","Vol qualifié","3.280",""
"2000","Roumanie","Nombre","Cambriolage de locaux résidentiels privés","19.024",""
"2000","Slovénie","Nombre","Total","67.618",""
"2000","Slovénie","Nombre","Homicide intentionnel","36",""
"2000","Slovénie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","1.594",""
"2000","Slovénie","Nombre","Vol qualifié","474",""
"2000","Slovénie","Nombre","Cambriolage de locaux résidentiels privés","3.274",""
"2000","Slovaquie","Nombre","Total","88.817",""
"2000","Slovaquie","Nombre","Homicide intentionnel","143",""
"2000","Slovaquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","13.549",""
"2000","Slovaquie","Nombre","Vol qualifié","1.264",""
"2000","Slovaquie","Nombre","Cambriolage de locaux résidentiels privés","3.248",""
"2000","Finlande","Nombre","Total","453.056",""
"2000","Finlande","Nombre","Homicide intentionnel","148",""
"2000","Finlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","34.291",""
"2000","Finlande","Nombre","Vol qualifié","2.600",""
"2000","Finlande","Nombre","Cambriolage de locaux résidentiels privés","9.264",""
"2000","Suède","Nombre","Total","1.214.968",""
"2000","Suède","Nombre","Homicide intentionnel","89",""
"2000","Suède","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","75.874",""
"2000","Suède","Nombre","Vol qualifié","8.999",""
"2000","Suède","Nombre","Cambriolage de locaux résidentiels privés","17.581",""
"2000","England et Wales","Nombre","Total","5.167.312",""
"2000","England et Wales","Nombre","Homicide intentionnel","850",""
"2000","England et Wales","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","741.954",""
"2000","England et Wales","Nombre","Vol qualifié","95.154",""
"2000","England et Wales","Nombre","Cambriolage de locaux résidentiels privés","402.984",""
"2000","Scotland","Nombre","Total","423.172",""
"2000","Scotland","Nombre","Homicide intentionnel","104",""
"2000","Scotland","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","24.981",""
"2000","Scotland","Nombre","Vol qualifié","4.420",""
"2000","Scotland","Nombre","Cambriolage de locaux résidentiels privés","32.684",""
"2000","Northern Ireland (UK)","Nombre","Total","119.912",""
"2000","Northern Ireland (UK)","Nombre","Homicide intentionnel","48",""
"2000","Northern Ireland (UK)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","24.330",""
"2000","Northern Ireland (UK)","Nombre","Vol qualifié","1.767",""
"2000","Northern Ireland (UK)","Nombre","Cambriolage de locaux résidentiels privés","8.372",""
"2000","Islande","Nombre","Total","18.584",""
"2000","Islande","Nombre","Homicide intentionnel","5",""
"2000","Islande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2000","Islande","Nombre","Vol qualifié","34",""
"2000","Islande","Nombre","Cambriolage de locaux résidentiels privés","2.407",""
"2000","Liechtenstein","Nombre","Total","898",""
"2000","Liechtenstein","Nombre","Homicide intentionnel","0",""
"2000","Liechtenstein","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","83",""
"2000","Liechtenstein","Nombre","Vol qualifié","2",""
"2000","Liechtenstein","Nombre","Cambriolage de locaux résidentiels privés","95",""
"2000","Norvège","Nombre","Total","306.526",""
"2000","Norvège","Nombre","Homicide intentionnel","48",""
"2000","Norvège","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19.374",""
"2000","Norvège","Nombre","Vol qualifié","1.635",""
"2000","Norvège","Nombre","Cambriolage de locaux résidentiels privés","10.402",""
"2000","Suisse","Nombre","Total","317.335",""
"2000","Suisse","Nombre","Homicide intentionnel","69",""
"2000","Suisse","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","8.152",""
"2000","Suisse","Nombre","Vol qualifié","3.752",""
"2000","Suisse","Nombre","Cambriolage de locaux résidentiels privés","60.384",""
"2000","Monténégro","Nombre","Total",":",""
"2000","Monténégro","Nombre","Homicide intentionnel",":",""
"2000","Monténégro","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2000","Monténégro","Nombre","Vol qualifié",":",""
"2000","Monténégro","Nombre","Cambriolage de locaux résidentiels privés",":",""
"2000","Ancienne République yougoslave de Macédoine","Nombre","Total","19.814",""
"2000","Ancienne République yougoslave de Macédoine","Nombre","Homicide intentionnel","51",""
"2000","Ancienne République yougoslave de Macédoine","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","538",""
"2000","Ancienne République yougoslave de Macédoine","Nombre","Vol qualifié","296",""
"2000","Ancienne République yougoslave de Macédoine","Nombre","Cambriolage de locaux résidentiels privés","981",""
"2000","Serbie","Nombre","Total","106.020",""
"2000","Serbie","Nombre","Homicide intentionnel","228",""
"2000","Serbie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","36.104",""
"2000","Serbie","Nombre","Vol qualifié","32.511",""
"2000","Serbie","Nombre","Cambriolage de locaux résidentiels privés","9.685",""
"2000","Turquie","Nombre","Total","337.079",""
"2000","Turquie","Nombre","Homicide intentionnel","6.663",""
"2000","Turquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","77.017",""
"2000","Turquie","Nombre","Vol qualifié","1.858",""
"2000","Turquie","Nombre","Cambriolage de locaux résidentiels privés","20.493",""
"2001","Belgique","Nombre","Total","971.437",""
"2001","Belgique","Nombre","Homicide intentionnel","282",""
"2001","Belgique","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","103.017",""
"2001","Belgique","Nombre","Vol qualifié","28.755",""
"2001","Belgique","Nombre","Cambriolage de locaux résidentiels privés","77.330",""
"2001","Bulgarie","Nombre","Total","147.022",""
"2001","Bulgarie","Nombre","Homicide intentionnel","308",""
"2001","Bulgarie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10.950",""
"2001","Bulgarie","Nombre","Vol qualifié","4.069",""
"2001","Bulgarie","Nombre","Cambriolage de locaux résidentiels privés","36.269",""
"2001","Tchéquie","Nombre","Total","358.577",""
"2001","Tchéquie","Nombre","Homicide intentionnel","157",""
"2001","Tchéquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","22.017",""
"2001","Tchéquie","Nombre","Vol qualifié","4.321",""
"2001","Tchéquie","Nombre","Cambriolage de locaux résidentiels privés","10.590",""
"2001","Danemark","Nombre","Total","473.290",""
"2001","Danemark","Nombre","Homicide intentionnel","62",""
"2001","Danemark","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","18.026",""
"2001","Danemark","Nombre","Vol qualifié","5.872",""
"2001","Danemark","Nombre","Cambriolage de locaux résidentiels privés","32.274",""
"2001","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Total","6.363.865",""
"2001","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Homicide intentionnel","925",""
"2001","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","188.413",""
"2001","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Vol qualifié","57.108",""
"2001","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Cambriolage de locaux résidentiels privés","133.722",""
"2001","Estonie","Nombre","Total","58.497",""
"2001","Estonie","Nombre","Homicide intentionnel","137",""
"2001","Estonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","643",""
"2001","Estonie","Nombre","Vol qualifié","4.475",""
"2001","Estonie","Nombre","Cambriolage de locaux résidentiels privés","7.652",""
"2001","Irlande","Nombre","Total","86.633",""
"2001","Irlande","Nombre","Homicide intentionnel","58",""
"2001","Irlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","8.548",""
"2001","Irlande","Nombre","Vol qualifié","1.744",""
"2001","Irlande","Nombre","Cambriolage de locaux résidentiels privés","14.877",""
"2001","Grèce","Nombre","Total","439.629",""
"2001","Grèce","Nombre","Homicide intentionnel","132",""
"2001","Grèce","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","9.501",""
"2001","Grèce","Nombre","Vol qualifié","1.735",""
"2001","Grèce","Nombre","Cambriolage de locaux résidentiels privés","31.903",""
"2001","Espagne","Nombre","Total","2.052.492",""
"2001","Espagne","Nombre","Homicide intentionnel","577",""
"2001","Espagne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","121.094",""
"2001","Espagne","Nombre","Vol qualifié","106.491",""
"2001","Espagne","Nombre","Cambriolage de locaux résidentiels privés","99.066",""
"2001","France","Nombre","Total","4.061.792",""
"2001","France","Nombre","Homicide intentionnel","1.046",""
"2001","France","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","279.324",""
"2001","France","Nombre","Vol qualifié","134.281",""
"2001","France","Nombre","Cambriolage de locaux résidentiels privés","210.850",""
"2001","France (métropolitaine)","Nombre","Total","4.061.792",""
"2001","France (métropolitaine)","Nombre","Homicide intentionnel","1.046",""
"2001","France (métropolitaine)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","279.324",""
"2001","France (métropolitaine)","Nombre","Vol qualifié","134.281",""
"2001","France (métropolitaine)","Nombre","Cambriolage de locaux résidentiels privés","210.850",""
"2001","Croatie","Nombre","Total","78.351",""
"2001","Croatie","Nombre","Homicide intentionnel","86",""
"2001","Croatie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","7.584",""
"2001","Croatie","Nombre","Vol qualifié","801",""
"2001","Croatie","Nombre","Cambriolage de locaux résidentiels privés","4.037",""
"2001","Italie","Nombre","Total","2.163.826",""
"2001","Italie","Nombre","Homicide intentionnel","765",""
"2001","Italie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","107.032",""
"2001","Italie","Nombre","Vol qualifié","66.671",""
"2001","Italie","Nombre","Cambriolage de locaux résidentiels privés","183.496",""
"2001","Chypre","Nombre","Total","4.506",""
"2001","Chypre","Nombre","Homicide intentionnel","7",""
"2001","Chypre","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","200",""
"2001","Chypre","Nombre","Vol qualifié","39",""
"2001","Chypre","Nombre","Cambriolage de locaux résidentiels privés","792",""
"2001","Lettonie","Nombre","Total","51.082",""
"2001","Lettonie","Nombre","Homicide intentionnel","214",""
"2001","Lettonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","3.761",""
"2001","Lettonie","Nombre","Vol qualifié","3.059",""
"2001","Lettonie","Nombre","Cambriolage de locaux résidentiels privés","5.439",""
"2001","Lituanie","Nombre","Total","79.265",""
"2001","Lituanie","Nombre","Homicide intentionnel","377",""
"2001","Lituanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","5.144",""
"2001","Lituanie","Nombre","Vol qualifié","4.185",""
"2001","Lituanie","Nombre","Cambriolage de locaux résidentiels privés","8.647",""
"2001","Luxembourg","Nombre","Total","22.646",""
"2001","Luxembourg","Nombre","Homicide intentionnel","6",""
"2001","Luxembourg","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","1.689",""
"2001","Luxembourg","Nombre","Vol qualifié","257",""
"2001","Luxembourg","Nombre","Cambriolage de locaux résidentiels privés","1.947",""
"2001","Hongrie","Nombre","Total","465.694",""
"2001","Hongrie","Nombre","Homicide intentionnel","254",""
"2001","Hongrie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","30.820",""
"2001","Hongrie","Nombre","Vol qualifié","3.319",""
"2001","Hongrie","Nombre","Cambriolage de locaux résidentiels privés","26.194",""
"2001","Malte","Nombre","Total","15.929",""
"2001","Malte","Nombre","Homicide intentionnel","5",""
"2001","Malte","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2001","Malte","Nombre","Vol qualifié","160",""
"2001","Malte","Nombre","Cambriolage de locaux résidentiels privés","618",""
"2001","Pays-Bas","Nombre","Total","1.379.454",""
"2001","Pays-Bas","Nombre","Homicide intentionnel","202",""
"2001","Pays-Bas","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","101.320",""
"2001","Pays-Bas","Nombre","Vol qualifié","21.174",""
"2001","Pays-Bas","Nombre","Cambriolage de locaux résidentiels privés","90.284",""
"2001","Autriche","Nombre","Total","522.710",""
"2001","Autriche","Nombre","Homicide intentionnel","70",""
"2001","Autriche","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","34.383",""
"2001","Autriche","Nombre","Vol qualifié","2.824",""
"2001","Autriche","Nombre","Cambriolage de locaux résidentiels privés","13.008",""
"2001","Pologne","Nombre","Total","1.390.089",""
"2001","Pologne","Nombre","Homicide intentionnel","776",""
"2001","Pologne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","76.235",""
"2001","Pologne","Nombre","Vol qualifié","41.208",""
"2001","Pologne","Nombre","Cambriolage de locaux résidentiels privés","72.167",""
"2001","Portugal","Nombre","Total","372.170",""
"2001","Portugal","Nombre","Homicide intentionnel","105",""
"2001","Portugal","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","21.554",""
"2001","Portugal","Nombre","Vol qualifié","18.585",""
"2001","Portugal","Nombre","Cambriolage de locaux résidentiels privés","20.806",""
"2001","Roumanie","Nombre","Total","340.414",""
"2001","Roumanie","Nombre","Homicide intentionnel","597",""
"2001","Roumanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","7.943",""
"2001","Roumanie","Nombre","Vol qualifié","3.467",""
"2001","Roumanie","Nombre","Cambriolage de locaux résidentiels privés","17.551",""
"2001","Slovénie","Nombre","Total","74.794",""
"2001","Slovénie","Nombre","Homicide intentionnel","15",""
"2001","Slovénie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2.807",""
"2001","Slovénie","Nombre","Vol qualifié","503",""
"2001","Slovénie","Nombre","Cambriolage de locaux résidentiels privés","2.522",""
"2001","Slovaquie","Nombre","Total","93.053",""
"2001","Slovaquie","Nombre","Homicide intentionnel","129",""
"2001","Slovaquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","14.450",""
"2001","Slovaquie","Nombre","Vol qualifié","1.366",""
"2001","Slovaquie","Nombre","Cambriolage de locaux résidentiels privés","3.144",""
"2001","Finlande","Nombre","Total","430.343",""
"2001","Finlande","Nombre","Homicide intentionnel","156",""
"2001","Finlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","33.355",""
"2001","Finlande","Nombre","Vol qualifié","2.157",""
"2001","Finlande","Nombre","Cambriolage de locaux résidentiels privés","7.957",""
"2001","Suède","Nombre","Total","1.189.393",""
"2001","Suède","Nombre","Homicide intentionnel","84",""
"2001","Suède","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","78.407",""
"2001","Suède","Nombre","Vol qualifié","8.538",""
"2001","Suède","Nombre","Cambriolage de locaux résidentiels privés","15.169",""
"2001","England et Wales","Nombre","Total","5.521.825",""
"2001","England et Wales","Nombre","Homicide intentionnel","891",""
"2001","England et Wales","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","821.270",""
"2001","England et Wales","Nombre","Vol qualifié","121.359",""
"2001","England et Wales","Nombre","Cambriolage de locaux résidentiels privés","430.347",""
"2001","Scotland","Nombre","Total","421.093",""
"2001","Scotland","Nombre","Homicide intentionnel","111",""
"2001","Scotland","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","27.085",""
"2001","Scotland","Nombre","Vol qualifié","4.228",""
"2001","Scotland","Nombre","Cambriolage de locaux résidentiels privés","30.181",""
"2001","Northern Ireland (UK)","Nombre","Total","139.786",""
"2001","Northern Ireland (UK)","Nombre","Homicide intentionnel","52",""
"2001","Northern Ireland (UK)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","29.745",""
"2001","Northern Ireland (UK)","Nombre","Vol qualifié","2.222",""
"2001","Northern Ireland (UK)","Nombre","Cambriolage de locaux résidentiels privés","9.071",""
"2001","Islande","Nombre","Total","18.547",""
"2001","Islande","Nombre","Homicide intentionnel","1",""
"2001","Islande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2001","Islande","Nombre","Vol qualifié","39",""
"2001","Islande","Nombre","Cambriolage de locaux résidentiels privés","2.857",""
"2001","Liechtenstein","Nombre","Total","1.086",""
"2001","Liechtenstein","Nombre","Homicide intentionnel","0",""
"2001","Liechtenstein","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","85",""
"2001","Liechtenstein","Nombre","Vol qualifié","1",""
"2001","Liechtenstein","Nombre","Cambriolage de locaux résidentiels privés","72",""
"2001","Norvège","Nombre","Total","299.714",""
"2001","Norvège","Nombre","Homicide intentionnel","37",""
"2001","Norvège","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19.217",""
"2001","Norvège","Nombre","Vol qualifié","1.392",""
"2001","Norvège","Nombre","Cambriolage de locaux résidentiels privés","9.641",""
"2001","Suisse","Nombre","Total","321.713",""
"2001","Suisse","Nombre","Homicide intentionnel","86",""
"2001","Suisse","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","8.653",""
"2001","Suisse","Nombre","Vol qualifié","3.822",""
"2001","Suisse","Nombre","Cambriolage de locaux résidentiels privés","57.375",""
"2001","Monténégro","Nombre","Total","8.463",""
"2001","Monténégro","Nombre","Homicide intentionnel",":",""
"2001","Monténégro","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2001","Monténégro","Nombre","Vol qualifié",":",""
"2001","Monténégro","Nombre","Cambriolage de locaux résidentiels privés",":",""
"2001","Ancienne République yougoslave de Macédoine","Nombre","Total","17.139",""
"2001","Ancienne République yougoslave de Macédoine","Nombre","Homicide intentionnel","55",""
"2001","Ancienne République yougoslave de Macédoine","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","493",""
"2001","Ancienne République yougoslave de Macédoine","Nombre","Vol qualifié","266",""
"2001","Ancienne République yougoslave de Macédoine","Nombre","Cambriolage de locaux résidentiels privés","1.036",""
"2001","Serbie","Nombre","Total","121.672",""
"2001","Serbie","Nombre","Homicide intentionnel","243",""
"2001","Serbie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","43.569",""
"2001","Serbie","Nombre","Vol qualifié","39.627",""
"2001","Serbie","Nombre","Cambriolage de locaux résidentiels privés","11.906",""
"2001","Turquie","Nombre","Total","400.337",""
"2001","Turquie","Nombre","Homicide intentionnel","5.527",""
"2001","Turquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","87.325",""
"2001","Turquie","Nombre","Vol qualifié","3.109",""
"2001","Turquie","Nombre","Cambriolage de locaux résidentiels privés","28.877",""
"2002","Belgique","Nombre","Total","1.012.781",""
"2002","Belgique","Nombre","Homicide intentionnel","320",""
"2002","Belgique","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","107.974",""
"2002","Belgique","Nombre","Vol qualifié","30.288",""
"2002","Belgique","Nombre","Cambriolage de locaux résidentiels privés","79.203",""
"2002","Bulgarie","Nombre","Total","146.929",""
"2002","Bulgarie","Nombre","Homicide intentionnel","255",""
"2002","Bulgarie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","12.176",""
"2002","Bulgarie","Nombre","Vol qualifié","4.665",""
"2002","Bulgarie","Nombre","Cambriolage de locaux résidentiels privés","31.639",""
"2002","Tchéquie","Nombre","Total","372.341",""
"2002","Tchéquie","Nombre","Homicide intentionnel","147",""
"2002","Tchéquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","23.956",""
"2002","Tchéquie","Nombre","Vol qualifié","5.434",""
"2002","Tchéquie","Nombre","Cambriolage de locaux résidentiels privés","11.933",""
"2002","Danemark","Nombre","Total","491.511",""
"2002","Danemark","Nombre","Homicide intentionnel","58",""
"2002","Danemark","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","18.783",""
"2002","Danemark","Nombre","Vol qualifié","6.033",""
"2002","Danemark","Nombre","Cambriolage de locaux résidentiels privés","35.557",""
"2002","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Total","6.507.394",""
"2002","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Homicide intentionnel","955",""
"2002","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","197.492",""
"2002","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Vol qualifié","58.867",""
"2002","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Cambriolage de locaux résidentiels privés","130.055",""
"2002","Estonie","Nombre","Total","53.293",""
"2002","Estonie","Nombre","Homicide intentionnel","142",""
"2002","Estonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2002","Estonie","Nombre","Vol qualifié",":",""
"2002","Estonie","Nombre","Cambriolage de locaux résidentiels privés","7.356",""
"2002","Irlande","Nombre","Total","106.415",""
"2002","Irlande","Nombre","Homicide intentionnel","59",""
"2002","Irlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","11.976",""
"2002","Irlande","Nombre","Vol qualifié","1.688",""
"2002","Irlande","Nombre","Cambriolage de locaux résidentiels privés","15.474",""
"2002","Grèce","Nombre","Total","441.138",""
"2002","Grèce","Nombre","Homicide intentionnel","94",""
"2002","Grèce","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","7.507",""
"2002","Grèce","Nombre","Vol qualifié","1.992",""
"2002","Grèce","Nombre","Cambriolage de locaux résidentiels privés","31.805",""
"2002","Espagne","Nombre","Total","2.183.457",""
"2002","Espagne","Nombre","Homicide intentionnel","564",""
"2002","Espagne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","120.581",""
"2002","Espagne","Nombre","Vol qualifié","104.380",""
"2002","Espagne","Nombre","Cambriolage de locaux résidentiels privés","93.751",""
"2002","France","Nombre","Total","4.113.882",""
"2002","France","Nombre","Homicide intentionnel","1.119",""
"2002","France","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","288.927",""
